group_id	group_size	sp_in_grp	seed_ortholog_cnt	Styela_clava.pep	human.pep
3289	2	2	2	MSTRG.10558.update	ENSG00000139291.14
3290	2	2	2	evm.TU.000065F_arrow_pilon.18	ENSG00000196290.17
3291	2	2	2	evm.model.000728F_arrow_pilon.17.update	ENSG00000163013.12
3292	2	2	2	evm.TU.000018F_arrow_pilon.68_evm.TU.000018F_arrow_pilon.69	ENSG00000197858.11
3293	2	2	2	evm.TU.000157F_arrow_pilon.13	ENSG00000162882.15
3294	3	2	3	evm.model.000079F_arrow_pilon.19.update	ENSG00000142632.17,ENSG00000066248.15
3295	6	2	6	MSTRG.8528.update,MSTRG.8597.update	ENSG00000186001.14,ENSG00000077454.17,ENSG00000130224.15,ENSG00000136141.15
3296	2	2	2	MSTRG.6318.update	ENSG00000154479.13
3297	5	2	5	evm.model.000005F_arrow_pilon.75.update,MSTRG.62.update	ENSG00000181404.17,ENSG00000288336.1,ENSG00000182484.15
3298	2	2	2	evm.model.000041F_arrow_pilon.51.update	ENSG00000168936.11
3299	2	2	2	evm.model.000006F_arrow_pilon.107.update	ENSG00000135968.22
3300	2	2	2	evm.model.000011F_arrow_pilon.27.update	ENSG00000125772.14
3301	2	2	2	evm.model.000050F_arrow_pilon.76.update	ENSG00000130764.10
3302	3	2	3	evm.model.000054F_arrow_pilon.40.1.update,evm.model.000031F_arrow_pilon.13.update	ENSG00000101199.13
3303	2	2	2	evm.TU.000019F_arrow_pilon.61	ENSG00000165105.10
3304	3	2	3	evm.model.000366F_arrow_pilon.2_evm.model.000366F_arrow_pilon.3.update	ENSG00000148248.14,ENSG00000280951.3
3305	3	2	3	evm.model.000004F_arrow_pilon.37.update	ENSG00000119335.18,ENSG00000230667.7
3306	2	2	2	evm.model.000253F_arrow_pilon.4.update	ENSG00000144659.13
3307	2	2	2	evm.TU.000832F_arrow_pilon.7	ENSG00000157426.14
3308	2	2	2	evm.TU.000406F_arrow_pilon.7	ENSG00000221823.11
3309	4	2	4	evm.model.000586F_arrow_pilon.11.update,evm.model.000347F_arrow_pilon.33.update	ENSG00000146250.7,ENSG00000150687.12
3310	3	2	3	evm.model.000085F_arrow_pilon.35.update	ENSG00000137936.18,ENSG00000095370.20
3311	4	2	4	evm.TU.000006F_arrow_pilon.90	ENSG00000136720.7,ENSG00000171004.19,ENSG00000185352.9
3312	4	2	4	evm.model.000059F_arrow_pilon.69.update	ENSG00000164086.10,ENSG00000130829.18,ENSG00000139318.8
3313	3	2	3	evm.model.000351F_arrow_pilon.32.update	ENSG00000117411.18,ENSG00000086062.13
3314	2	2	2	evm.model.000071F_arrow_pilon.67.update	ENSG00000143476.18
3315	2	2	2	evm.model.000213F_arrow_pilon.2.update	ENSG00000165424.7
3316	3	2	3	evm.TU.000089F_arrow_pilon.8	ENSG00000104805.16,ENSG00000070081.18
3317	2	2	2	evm.model.000933F_arrow_pilon.1.update	ENSG00000165724.6
3318	3	2	3	evm.model.000098F_arrow_pilon.34.update	ENSG00000262304.2,ENSG00000197417.9
3319	3	2	3	evm.model.000007F_arrow_pilon.37.update,evm.model.000469F_arrow_pilon.11.update	ENSG00000171960.12
3320	2	2	2	evm.model.000433F_arrow_pilon.6.update	ENSG00000164244.21
3321	2	2	2	evm.model.000050F_arrow_pilon.54.update	ENSG00000102218.6
3322	3	2	3	evm.model.001417F_arrow_pilon.2.update	ENSG00000160216.21,ENSG00000026652.15
3323	2	2	2	evm.model.000405F_arrow_pilon.13.update	ENSG00000108312.15
3324	4	2	4	MSTRG.12176.update,MSTRG.224.update	ENSG00000132254.13,ENSG00000164144.16
3325	2	2	2	evm.model.000041F_arrow_pilon.27.update	ENSG00000013374.17
3326	2	2	2	evm.model.000047F_arrow_pilon.7.update	ENSG00000197119.13
3327	2	2	2	evm.model.000090F_arrow_pilon.4.update	ENSG00000173166.18
3328	2	2	2	evm.model.000861F_arrow_pilon.7.update	ENSG00000116752.6
3329	2	2	2	evm.model.000001F_arrow_pilon.33.update	ENSG00000213672.8
3330	2	2	2	evm.model.000166F_arrow_pilon.44.update	ENSG00000048649.14
3331	5	2	5	evm.model.000486F_arrow_pilon.11.update,evm.model.000021F_arrow_pilon.20.update,evm.model.000228F_arrow_pilon.2.update	ENSG00000100565.16,ENSG00000187905.10
3332	2	2	2	evm.model.000184F_arrow_pilon.20.update	ENSG00000198805.12
3333	3	2	3	evm.TU.000000F_arrow_pilon.12,evm.TU.000038F_arrow_pilon.42	ENSG00000270765.7
3334	3	2	3	MSTRG.2783.update,MSTRG.2784.update	ENSG00000151552.12
3335	2	2	2	evm.model.000188F_arrow_pilon.20.update	ENSG00000265808.4
3336	2	2	2	evm.model.000184F_arrow_pilon.17.update	ENSG00000181982.19
3337	2	2	2	MSTRG.4517.update	ENSG00000072506.14
3338	2	2	2	evm.model.000027F_arrow_pilon.90.update	ENSG00000166473.17
3339	2	2	2	evm.model.000118F_arrow_pilon.35.update	ENSG00000204104.12
3340	2	2	2	evm.model.000029F_arrow_pilon.16.update	ENSG00000030304.15
3341	3	2	3	evm.model.000146F_arrow_pilon.20.update	ENSG00000118900.15,ENSG00000157741.15
3342	2	2	2	evm.TU.000115F_arrow_pilon.20	ENSG00000089123.16
3343	2	2	2	evm.TU.000076F_arrow_pilon.2	ENSG00000168724.17
3344	2	2	2	evm.TU.000056F_arrow_pilon.26	ENSG00000160191.18
3345	4	2	4	MSTRG.18378.update,MSTRG.18379.update	ENSG00000151239.14,ENSG00000247596.10
3346	2	2	2	evm.model.000433F_arrow_pilon.13.update	ENSG00000146834.14
3347	3	2	3	evm.model.000097F_arrow_pilon.33.update	ENSG00000125703.15,ENSG00000130734.10
3348	3	2	3	evm.model.000422F_arrow_pilon.19.update	ENSG00000102781.14,ENSG00000186625.14
3349	3	2	3	evm.model.000105F_arrow_pilon.15.update	ENSG00000064309.16,ENSG00000144857.15
3350	2	2	2	evm.model.000365F_arrow_pilon.25.update	ENSG00000138036.18
3351	2	2	2	evm.model.000178F_arrow_pilon.45.update	ENSG00000158186.13
3352	2	2	2	evm.model.000051F_arrow_pilon.69.update	ENSG00000047648.23
3353	5	2	5	evm.model.000011F_arrow_pilon.34.1.update,MSTRG.12061.update,evm.TU.000052F_arrow_pilon.5	ENSG00000183665.5,ENSG00000172732.12
3354	2	2	2	evm.model.000127F_arrow_pilon.56.update	ENSG00000160117.16
3355	2	2	2	evm.model.000428F_arrow_pilon.12.update	ENSG00000149100.13
3356	2	2	2	evm.model.000156F_arrow_pilon.44.update	ENSG00000115446.12
3357	2	2	2	evm.model.000001F_arrow_pilon.21.1.update	ENSG00000131381.12
3358	3	2	3	evm.model.000015F_arrow_pilon.48.update	ENSG00000176490.5,ENSG00000165023.7
3359	2	2	2	evm.model.000405F_arrow_pilon.2.update	ENSG00000102575.13
3360	5	2	5	MSTRG.5483.update,MSTRG.5484.update	ENSG00000289258.1,ENSG00000122367.21,ENSG00000163110.15
3361	3	2	3	evm.TU.000072F_arrow_pilon.5	ENSG00000139714.12,ENSG00000288668.1
3362	2	2	2	evm.TU.000158F_arrow_pilon.22	ENSG00000120265.19
3363	2	2	2	evm.model.000074F_arrow_pilon.67.update	ENSG00000185345.24
3364	2	2	2	evm.model.000434F_arrow_pilon.7.update	ENSG00000139835.14
3365	2	2	2	evm.model.000482F_arrow_pilon.12.update	ENSG00000153982.11
3366	3	2	3	evm.model.000030F_arrow_pilon.43.update	ENSG00000113916.18,ENSG00000161940.11
3367	4	2	4	evm.model.000253F_arrow_pilon.37.update	ENSG00000048140.18,ENSG00000108219.15,ENSG00000168785.8
3368	13	2	13	evm.model.000119F_arrow_pilon.55.update,evm.model.000435F_arrow_pilon.21.update	ENSG00000221988.13,ENSG00000258388.7,ENSG00000168452.21,ENSG00000206256.14,ENSG00000227600.11,ENSG00000236649.10,ENSG00000228116.9,ENSG00000254875.8,ENSG00000206329.15,ENSG00000231618.10,ENSG00000254778.7
3369	3	2	3	evm.TU.000042F_arrow_pilon.36,evm.TU.000049F_arrow_pilon.5	ENSG00000136883.16
3370	2	2	2	evm.TU.000526F_arrow_pilon.11	ENSG00000112818.11
3371	2	2	2	MSTRG.19127.update	ENSG00000144791.10
3372	3	2	3	evm.model.000109F_arrow_pilon.31.update	ENSG00000160014.17,ENSG00000198668.14
3373	2	2	2	evm.model.000980F_arrow_pilon.6.update	ENSG00000182224.12
3374	2	2	2	evm.model.000041F_arrow_pilon.38.update	ENSG00000163818.19
3375	4	2	4	evm.model.000317F_arrow_pilon.8.update	ENSG00000115290.10,ENSG00000106070.20,ENSG00000141738.14
3376	2	2	2	evm.TU.000832F_arrow_pilon.5	ENSG00000168803.16
3377	2	2	2	evm.model.000342F_arrow_pilon.2.update	ENSG00000008018.9
3378	5	2	5	evm.model.000068F_arrow_pilon.47.update,evm.TU.000068F_arrow_pilon.49,evm.model.000068F_arrow_pilon.48.update	ENSG00000136827.12,ENSG00000136816.16
3379	3	2	3	evm.TU.000195F_arrow_pilon.8,evm.TU.000155F_arrow_pilon.12	ENSG00000168152.13
3380	2	2	2	evm.model.000046F_arrow_pilon.26.update	ENSG00000086065.14
3381	3	2	3	evm.model.000016F_arrow_pilon.81.update	ENSG00000277222.4,ENSG00000011114.15
3382	3	2	3	evm.model.000084F_arrow_pilon.32.update	ENSG00000167193.8,ENSG00000099942.13
3383	2	2	2	evm.model.000034F_arrow_pilon.21.update	ENSG00000105248.16
3384	18	2	18	evm.model.000067F_arrow_pilon.17.update,evm.model.000045F_arrow_pilon.53.update,evm.model.000058F_arrow_pilon.69.update,evm.TU.000001F_arrow_pilon.35,evm.TU.000001F_arrow_pilon.36,evm.TU.000001F_arrow_pilon.37	ENSG00000160439.16,ENSG00000276684.4,ENSG00000139988.10,ENSG00000072042.13,ENSG00000275474.1,ENSG00000274504.1,ENSG00000276826.1,ENSG00000273944.1,ENSG00000278284.1,ENSG00000276341.1,ENSG00000274418.1,ENSG00000278149.1
3385	2	2	2	evm.model.000041F_arrow_pilon.29.update	ENSG00000106524.9
3386	4	2	4	evm.model.000021F_arrow_pilon.43.update	ENSG00000067167.8,ENSG00000065308.5,ENSG00000174599.5
3387	2	2	2	evm.model.000041F_arrow_pilon.6.update	ENSG00000105982.17
3388	2	2	2	evm.model.000010F_arrow_pilon.86.update	ENSG00000099246.18
3389	2	2	2	evm.model.000026F_arrow_pilon.58.update	ENSG00000108298.12
3390	2	2	2	evm.model.000003F_arrow_pilon.99.1.update	ENSG00000137574.11
3391	2	2	2	evm.model.000412F_arrow_pilon.20.update	ENSG00000239857.7
3392	2	2	2	evm.model.000412F_arrow_pilon.23.update	ENSG00000106245.11
3393	2	2	2	evm.model.000124F_arrow_pilon.51.update	ENSG00000166971.17
3394	2	2	2	evm.model.000126F_arrow_pilon.9.update	ENSG00000166794.6
3395	2	2	2	evm.TU.000074F_arrow_pilon.44	ENSG00000162927.14
3396	4	2	4	evm.model.000720F_arrow_pilon.9.update,evm.model.000056F_arrow_pilon.23.update	ENSG00000039537.14,ENSG00000112936.19
3397	3	2	3	evm.model.000022F_arrow_pilon.9.update,evm.model.000271F_arrow_pilon.14.update	ENSG00000175390.15
3398	3	2	3	evm.TU.000201F_arrow_pilon.34	ENSG00000159228.13,ENSG00000159231.6
3399	3	2	3	evm.TU.000218F_arrow_pilon.15	ENSG00000108819.11,ENSG00000158528.12
3400	4	2	4	evm.model.000297F_arrow_pilon.11.update,evm.model.000719F_arrow_pilon.4.update	ENSG00000156599.11,ENSG00000099904.16
3401	6	2	6	evm.model.000104F_arrow_pilon.39.update	ENSG00000116985.12,ENSG00000183682.8,ENSG00000101144.13,ENSG00000153162.9,ENSG00000112175.8
3402	2	2	2	evm.model.000010F_arrow_pilon.103.update	ENSG00000177885.15
3403	2	2	2	evm.model.000222F_arrow_pilon.25.update	ENSG00000177058.12
3404	3	2	3	evm.model.000115F_arrow_pilon.48.update	ENSG00000130204.13,ENSG00000158882.15
3405	3	2	3	evm.model.000060F_arrow_pilon.36.update	ENSG00000266086.3,ENSG00000136450.13
3406	3	2	3	evm.model.000015F_arrow_pilon.78.update	ENSG00000116833.14,ENSG00000136931.10
3407	3	2	3	evm.model.000113F_arrow_pilon.24.update	ENSG00000182511.12,ENSG00000151422.14
3408	2	2	2	evm.model.000249F_arrow_pilon.15.update	ENSG00000006695.12
3409	3	2	3	evm.model.000081F_arrow_pilon.25.update,evm.model.000081F_arrow_pilon.26.update	ENSG00000104537.17
3410	8	2	8	evm.model.000003F_arrow_pilon.37.update,evm.TU.000329F_arrow_pilon.13,evm.TU.000329F_arrow_pilon.12,evm.TU.000127F_arrow_pilon.32,evm.model.000128F_arrow_pilon.27.update,evm.model.000128F_arrow_pilon.26.update	ENSG00000143994.14,ENSG00000158201.10
3411	3	2	3	MSTRG.11555.update	ENSG00000119048.8,ENSG00000077721.16
3412	2	2	2	evm.model.000127F_arrow_pilon.8.update	ENSG00000167904.16
3413	3	2	3	evm.TU.000268F_arrow_pilon.24	ENSG00000136754.18,ENSG00000138443.17
3414	3	2	3	evm.TU.000106F_arrow_pilon.5,evm.TU.000044F_arrow_pilon.17	ENSG00000111726.13
3415	3	2	3	evm.model.000791F_arrow_pilon.4.update	ENSG00000102362.16,ENSG00000147041.12
3416	2	2	2	evm.model.000586F_arrow_pilon.6.update	ENSG00000094841.14
3417	2	2	2	evm.model.000366F_arrow_pilon.8.update	ENSG00000137207.12
3418	2	2	2	evm.model.000412F_arrow_pilon.13.update	ENSG00000175895.4
3419	2	2	2	evm.model.000014F_arrow_pilon.91.update	ENSG00000138175.9
3420	4	2	4	evm.TU.000036F_arrow_pilon.102,evm.TU.000096F_arrow_pilon.54,evm.TU.000052F_arrow_pilon.48	ENSG00000100426.7
3421	3	2	3	evm.model.000023F_arrow_pilon.16.update	ENSG00000132478.10,ENSG00000059145.19
3422	2	2	2	evm.model.000118F_arrow_pilon.32.update	ENSG00000089009.16
3423	3	2	3	evm.model.000213F_arrow_pilon.29.update	ENSG00000148719.16,ENSG00000164031.17
3424	4	2	4	evm.model.000285F_arrow_pilon.32.update,evm.model.000241F_arrow_pilon.27.update	ENSG00000104823.9,ENSG00000282853.2
